gamePk,gameDate,playId,pitchNum,pitcherId,pitcherName,batterId,batterName,pitchSpeed,spinRate,pitchTypeDescription,pitchTypeCode,headshotUrl
778014,2025-05-07,ca29ed5a-4ace-3d95-8af2-487696181bbe,3,668820,Max Kranick,666971,Lourdes Gurriel Jr.,98.7,2211.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668820/headshot/67/current"
777253,2025-07-03,4ae13aff-3429-34b6-aad6-ff8fbe74498b,4,669160,Dustin May,676116,Ryan Noda,98.7,2422.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669160/headshot/67/current"
778149,2025-04-27,ffa8258a-6ff2-372a-9dd1-5571f877e38d,0,673929,Jordan Leasure,649966,Luis Urías,98.6,2357.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/673929/headshot/67/current"
778272,2025-04-18,2f57bb9a-3843-303b-a526-c1eb14db1e72,3,656876,Drew Rasmussen,641355,Cody Bellinger,98.6,2573.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656876/headshot/67/current"
778331,2025-04-13,33930ff9-a760-3d3e-9f02-812d054233e0,1,657240,Julian Merryweather,605141,Mookie Betts,98.6,2324.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/657240/headshot/67/current"
778397,2025-04-08,a3079a23-76fb-3ab2-b2c8-42fef9a9d63d,2,806185,Hayden Birdsong,641584,Jake Fraley,98.6,2317.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/806185/headshot/67/current"
777611,2025-06-07,08b039e0-8a6a-3f91-ad0f-c5fa59c21171,5,669622,Anthony Bender,676609,José Caballero,98.6,2419.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669622/headshot/67/current"
778342,2025-04-13,f6269b88-85c9-32f3-b2ed-d54b382d79e3,2,666142,Cole Ragans,677587,Brayan Rocchio,98.6,2635.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666142/headshot/67/current"
776140,2025-09-28,46f1be1e-c26a-3af2-941c-951f8c40515d,4,670329,Rico Garcia,663757,Trent Grisham,98.6,2422.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670329/headshot/67/current"
777630,2025-06-05,a819c38d-4768-3ac0-ab8f-4a8074637cb2,2,672391,Kaleb Ort,643396,Isiah Kiner-Falefa,98.6,2494.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672391/headshot/67/current"
777890,2025-05-17,c8eacc3a-a7b7-3773-a5e4-efe807547c9f,2,672335,Cionel Pérez,695578,James Wood,98.5,2190.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672335/headshot/67/current"
777802,2025-05-23,43bedc78-a079-3023-9486-f59103a19f86,4,660787,Yerry De los Santos,696100,Hunter Goodman,98.5,2159.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660787/headshot/67/current"
776433,2025-09-06,04d467ad-d6a9-35e8-a5ed-76f5893a7edd,5,685005,Christian Roa,592663,J.T. Realmuto,98.5,2332.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/685005/headshot/67/current"
776479,2025-09-03,7743f0cb-7963-3853-88e8-7031a9b0fecf,3,681347,Mike Burrows,690976,Alex Freeland,98.5,2480.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681347/headshot/67/current"
777445,2025-06-19,d5c83824-3044-3bb0-ab2e-24e5ba232954,0,640448,Kyle Finnegan,690022,Ryan Ritter,98.5,2406.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/640448/headshot/67/current"
776847,2025-08-06,10872bae-b9c8-319d-b429-bb01899387da,0,690990,Cade Horton,669720,Austin Hays,98.5,2461.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690990/headshot/67/current"
777471,2025-06-17,9fcebd57-3e64-38fc-a230-86762df842b4,3,607455,Anthony Banda,553869,Elias Díaz,98.5,2204.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/607455/headshot/67/current"
778258,2025-04-19,e799307d-642f-3b9f-8f4f-ad0605ad82a6,5,669302,Logan Gilbert,676391,Ernie Clement,98.5,2140.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669302/headshot/67/current"
777809,2025-05-23,4097af4b-6ecd-3078-9043-999b72a62926,2,690928,Hunter Dobbins,663624,Ryan Mountcastle,98.5,2467.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690928/headshot/67/current"
777255,2025-07-04,b69bd634-0206-3db3-b2b7-c48dea561f66,7,641941,Emilio Pagán,592663,J.T. Realmuto,98.5,2717.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641941/headshot/67/current"
778050,2025-05-04,2c6eda20-b926-3380-a756-34bf08165e17,2,689225,Beau Brieske,650859,Luis Rengifo,98.5,2616.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689225/headshot/67/current"
776287,2025-09-17,683fff0b-14f5-3282-9f06-e8c9592ed8ed,4,670912,Johan Oviedo,694208,Moisés Ballesteros,98.5,2355.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670912/headshot/67/current"
776808,2025-08-09,2d0cc880-f87c-316d-b3b5-7b08c7cf8fb6,4,680755,Braydon Fisher,690976,Alex Freeland,98.5,2343.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680755/headshot/67/current"
776936,2025-07-30,856ddac1-d3ed-3e70-9c55-a5691a8b0f70,7,680742,Jonathan Bowlan,669221,Sean Murphy,98.5,2422.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680742/headshot/67/current"
777728,2025-05-28,869dce9b-cbb3-3ab2-9000-90113db0c652,4,596112,Robert Stephenson,641555,J.C. Escarra,98.5,2494.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/596112/headshot/67/current"
777140,2025-07-12,1db2c437-8d36-3995-83d2-7946e25d4c65,6,687134,Bradley Blalock,669720,Austin Hays,98.5,2253.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687134/headshot/67/current"
778084,2025-05-02,7922981c-74eb-3a7e-a6c3-73aa2b80c5b7,0,682610,Roddery Muñoz,624413,Pete Alonso,98.5,2411.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682610/headshot/67/current"
776219,2025-09-23,1a2a8e3a-142c-39f8-abb4-e7331676635e,4,694462,Hurston Waldrep,683083,Nasim Nuñez,98.4,2157.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694462/headshot/67/current"
777455,2025-06-19,7b2895ef-57ae-38a8-b4a0-cd1b1845fda9,6,675911,Spencer Strider,665742,Juan Soto,98.4,2439.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/675911/headshot/67/current"
776525,2025-08-30,bb391c91-1953-389b-a43a-d0b84a116a68,2,643377,Griffin Jax,657557,Paul DeJong,98.4,2548.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/643377/headshot/67/current"
776893,2025-08-03,04a521f2-dc6f-3b7c-bb73-5a066d2c18c3,2,640451,Hunter Harvey,676391,Ernie Clement,98.4,2154.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/640451/headshot/67/current"
778396,2025-04-08,035da1e3-aa8e-3d3e-93f0-fb22dd065cae,4,640462,A.J. Puk,683002,Gunnar Henderson,98.4,2370.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/640462/headshot/67/current"
776808,2025-08-09,e202381c-d640-3543-abaa-75f56b41d33e,4,605483,Blake Snell,662139,Daulton Varsho,98.4,2509.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/605483/headshot/67/current"
776439,2025-09-06,23cdf1ce-c1cf-3e62-a36e-42f731d93968,2,804636,Jonah Tong,624431,Jose Trevino,98.4,2458.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/804636/headshot/67/current"
776405,2025-09-08,9ad3822d-3d6a-30d1-b888-76569fcc98c4,5,690997,Nolan McLean,592663,J.T. Realmuto,98.4,2506.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690997/headshot/67/current"
777566,2025-06-10,c1e73639-fcef-3c9a-b0ff-90ce662e5f1d,3,656605,Mitch Keller,663743,Nick Fortes,98.4,2491.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656605/headshot/67/current"
777570,2025-06-10,cf6663c4-dba3-33f9-872c-c76585ac4a80,5,621057,Justin Garza,669743,Alex Call,98.4,2212.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621057/headshot/67/current"
777362,2025-06-25,8bb498c8-4d26-3497-b2c9-4c5efff17e31,2,677161,Zack Kelly,664774,LaMonte Wade Jr.,98.4,2112.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677161/headshot/67/current"
777486,2025-06-16,364fc9d3-0624-3443-9f28-8ac8af67841b,5,647315,Zach Pop,596115,Trevor Story,98.4,2163.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/647315/headshot/67/current"
776679,2025-08-19,8ad38dd3-1139-3ca9-9313-c72917cee641,5,670990,Yohan Ramírez,665926,Andrés Giménez,98.3,2466.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670990/headshot/67/current"
778518,2025-03-28,9b8a9626-2190-3e8d-b618-89dd47545788,2,656731,Tylor Megill,670541,Yordan Alvarez,98.3,2474.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656731/headshot/67/current"
777206,2025-07-06,9d199350-8323-3754-a61d-f898da090840,0,686218,Emmet Sheehan,701358,Cam Smith,98.3,2534.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686218/headshot/67/current"
777696,2025-05-31,b8754a1c-98b4-3a54-98b1-b15201daf7fb,6,671131,Jackson Rutledge,682998,Corbin Carroll,98.3,2355.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671131/headshot/67/current"
776841,2025-08-06,651096da-b027-303b-adb4-6c9d3670ad3a,1,660825,Eduard Bazardo,673357,Luis Robert Jr.,98.3,2263.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660825/headshot/67/current"
777892,2025-05-17,78c45c1a-74a0-3b4e-aa9e-f10bebb5e054,4,677944,Slade Cecconi,682829,Elly De La Cruz,98.3,2524.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677944/headshot/67/current"
777279,2025-07-02,80bb74d0-ae7c-3de7-a23e-cee5b1b9861b,7,800311,Didier Fuentes,687263,Zach Neto,98.3,2271.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/800311/headshot/67/current"
776328,2025-09-13,005c15d7-16ec-35e6-801c-3d5859572a4e,5,676775,Keaton Winn,666163,Ben Rortvedt,98.3,2389.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676775/headshot/67/current"
776155,2025-09-27,283daee1-1993-36be-853b-c12e9f284148,1,570632,José Ureña,605170,Victor Caratini,98.3,2238.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/570632/headshot/67/current"
777258,2025-07-03,40695a2b-18f7-3afb-94ac-c127d4672d43,1,669724,Brenan Hanifee,682928,CJ Abrams,98.3,2260.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669724/headshot/67/current"
778183,2025-04-25,33742382-54c7-3216-ac45-c06359f95808,5,673540,Kodai Senga,663993,Nathaniel Lowe,98.3,2514.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/673540/headshot/67/current"
776879,2025-08-04,889b1a8e-e7b4-3231-80f1-ef0f9bc2812b,6,434378,Justin Verlander,663698,Joey Bart,98.3,2388.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/434378/headshot/67/current"
776533,2025-08-29,a8786c38-00cd-32e8-affd-0efb2df6e481,0,664991,Grant Wolfram,642715,Willy Adames,98.3,2317.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664991/headshot/67/current"
778168,2025-04-26,b15c0a08-371c-3c1e-bbe5-be3ac4f15b39,5,663554,Casey Mize,596142,Gary Sánchez,98.3,2299.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663554/headshot/67/current"
777153,2025-07-11,20d4e864-d271-3539-8e6e-724bc4ce122f,6,607074,Carlos Rodón,663656,Kyle Tucker,98.2,2509.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/607074/headshot/67/current"
778502,2025-03-31,092c1ad9-6bc0-479f-bc9d-fef5c5e92823,5,608566,Germán Márquez,592663,J.T. Realmuto,98.2,2351.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/608566/headshot/67/current"
776629,2025-08-23,f1646c21-d42a-3e82-8548-1ce67c89a2f7,4,805123,AJ Blubaugh,691723,Coby Mayo,98.2,2407.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/805123/headshot/67/current"
776553,2025-08-28,d7216213-fc3c-318c-abd1-eeae88a1f5e1,8,668964,Tobias Myers,677950,Alek Thomas,98.2,2512.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668964/headshot/67/current"
777213,2025-07-06,a3f23c13-21b0-30e1-8fe5-78deac828e94,4,695418,Brad Lord,596115,Trevor Story,98.2,2513.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/695418/headshot/67/current"
777877,2025-05-18,0a893537-a8f1-3bf8-a0b5-fd21dc929a1d,5,622786,Jesus Tinoco,666624,Christopher Morel,98.2,2279.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/622786/headshot/67/current"
777953,2025-05-12,bb8ada72-5419-3854-a9c6-6d0cb9e74899,1,650911,Cristopher Sánchez,691026,Masyn Winn,98.2,2240.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/650911/headshot/67/current"
776969,2025-07-28,86c8e154-70f8-36d3-b286-3b109456d69f,4,664285,Framber Valdez,605137,Josh Bell,98.2,2172.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664285/headshot/67/current"
776443,2025-09-06,0084d853-a42b-3f9e-a8e5-9f06d11bedd4,2,808967,Yoshinobu Yamamoto,702616,Jackson Holliday,98.2,2233.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/808967/headshot/67/current"
776349,2025-09-13,f8c93f47-4c9f-3d67-a71f-2fc0894b60bb,5,668390,Cole Winn,668901,Mark Vientos,98.2,2370.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668390/headshot/67/current"
776965,2025-07-28,ff1b1d71-b251-334a-8db8-0b8cc5b722ab,1,683232,Nick Mears,621020,Dansby Swanson,98.1,2328.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683232/headshot/67/current"
777089,2025-07-19,08ad18f5-0712-3c9d-9e49-943ffe34ace7,7,579328,Yusei Kikuchi,592206,Nick Castellanos,98.1,2258.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/579328/headshot/67/current"
776518,2025-08-31,0a4c31df-8b43-3208-a17b-fa0c720e89e7,2,669467,Andre Pallante,666158,Gavin Lux,98.1,2237.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669467/headshot/67/current"
776136,2025-09-28,c7a7312c-2149-3203-a8a6-bd78275f4584,1,681190,Randy Vásquez,543510,James McCann,98.1,2521.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681190/headshot/67/current"
777565,2025-06-10,85ad536c-ef21-3dd7-89a2-3bb6b9ceb26c,6,686752,Ryan Pepiot,680776,Jarren Duran,98.1,2507.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686752/headshot/67/current"
777137,2025-07-12,68c4c8f5-b775-3892-968a-ee6da02a55a4,0,623352,Josh Hader,669701,Josh Smith,98.1,2434.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/623352/headshot/67/current"
776399,2025-09-08,0696ecc6-39e2-38b4-8566-df457c2e01ca,3,663941,Tristan Beck,677942,Blaze Alexander,98.1,2300.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663941/headshot/67/current"
778542,2025-03-28,cdc9868f-7601-3aa2-b269-cf67b3275483,5,625643,Reynaldo López,592518,Manny Machado,98.1,2136.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/625643/headshot/67/current"
777739,2025-05-28,c5bb318b-2813-3925-be96-0c5a73b1c324,5,689958,Andrew Walters,669257,Will Smith,98.1,2683.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689958/headshot/67/current"
778350,2025-04-12,25efba12-26d2-3764-9ca3-7898152bf696,4,669203,Corbin Burnes,656555,Rhys Hoskins,98.1,2527.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669203/headshot/67/current"
777245,2025-07-04,ac2d33a0-528d-3b87-8517-cc0c0149014f,0,676477,Garrett Whitlock,691781,Brady House,98.0,2209.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676477/headshot/67/current"
777476,2025-06-17,18938663-4e43-34c0-bce5-c802d08f2d46,3,641656,Ian Hamilton,650859,Luis Rengifo,98.0,2201.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641656/headshot/67/current"
777481,2025-06-17,fa33a89e-48a0-3aef-a492-a1d0ff981e61,7,675650,Michael Mercado,660821,Jesús Sánchez,98.0,2354.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/675650/headshot/67/current"
776738,2025-08-15,409ea636-9669-364e-acdf-e1134c12cf3c,1,628452,Raisel Iglesias,700932,Kyle Manzardo,98.0,2342.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/628452/headshot/67/current"
776306,2025-09-16,aef8d55e-ad11-3e0e-bad5-b2809353555a,5,694646,Chayce McDermott,691019,Kyle Teel,98.0,2215.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694646/headshot/67/current"
778555,2025-03-27,84e84960-3fc7-3ad4-bd8f-b6878813312a,4,669022,MacKenzie Gore,596146,Max Kepler,98.0,2205.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669022/headshot/67/current"
777496,2025-06-15,091eeb60-eb73-3050-97ae-9c431ff24912,7,621053,Tyler Ferguson,672580,Maikel Garcia,97.9,2388.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621053/headshot/67/current"
777241,2025-07-05,b55c6d54-c423-3ede-8dfa-ef7eb38ae521,5,593423,Frankie Montas,683011,Anthony Volpe,97.9,2359.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/593423/headshot/67/current"
776543,2025-08-29,ffde4db4-38cd-3bac-80dd-be0fd5b8381e,4,660853,Enyel De Los Santos,695681,Christian Moore,97.9,2393.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660853/headshot/67/current"
777475,2025-06-17,9dc2c5a8-3c26-3fbd-af70-790170fdbc85,4,663767,Chase Shugart,595879,Javier Báez,97.9,2262.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663767/headshot/67/current"
778266,2025-04-18,c26502a3-4de4-333f-b895-b03ee0cda37f,0,688642,Zach Agnos,663993,Nathaniel Lowe,97.9,2376.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/688642/headshot/67/current"
777549,2025-06-11,0924c9ed-cee4-3667-90f1-360960c21a62,4,680689,Lyon Richardson,700932,Kyle Manzardo,97.9,2466.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680689/headshot/67/current"
777167,2025-07-10,6acc300d-eda0-368a-b069-a8af3b7df58b,0,681517,Kyle Leahy,696285,Jacob Young,97.9,2374.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681517/headshot/67/current"
